serial_no,abandon_dt,amend_reg_dt,amend_lb_for_app_in,amend_lb_for_reg_in,amend_lb_itu_in,amend_lb_use_in,reg_cancel_cd,reg_cancel_dt,cancel_pend_in,cert_mark_in,chg_reg_in,coll_memb_mark_in,coll_serv_mark_in,coll_trade_mark_in,draw_color_cur_in,draw_color_file_in,concur_use_in,concur_use_pend_in,file_location,draw_3d_cur_in,draw_3d_file_in,exm_attorney_name,lb_use_file_in,lb_for_app_cur_in,lb_for_reg_cur_in,lb_intl_reg_cur_in,lb_for_app_file_in,lb_for_reg_file_in,lb_intl_reg_file_in,lb_none_cur_in,filing_dt,for_priority_in,lb_itu_cur_in,lb_itu_file_in,interfer_pend_in,exm_office_cd,file_location_dt,mark_draw_cd,mark_id_char,opposit_pend_in,amend_principal_in,concur_use_pub_in,publication_dt,registration_dt,renewal_dt,renewal_file_in,repub_12c_dt,repub_12c_in,incontest_ack_in,incontest_file_in,acq_dist_in,acq_dist_part_in,use_afdv_acc_in,use_afdv_file_in,use_afdv_par_acc_in,serv_mark_in,std_char_claim_in,cfh_status_cd,cfh_status_dt,amend_supp_reg_in,supp_reg_in,trade_mark_in,lb_use_cur_in,lb_none_file_in,ir_auto_reg_dt,ir_first_refus_in,ir_death_dt,ir_publication_dt,ir_registration_dt,ir_registration_no,ir_renewal_dt,ir_status_cd,ir_status_dt,ir_priority_dt,ir_priority_in,related_other_in,registration_no,tad_file_id
71005983,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-18,0,0,0,0,0.0,1989-06-01,5000,WOODBERRY U.S. ARMY DUCK,0,0,0,,1906-02-27,1966-02-27,0,1948-08-03,1,1,0,0,0,1,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,50013,5
71005999,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-18,0,0,0,0,,2004-06-24,1000,STAR,0,0,0,,1905-11-14,1985-11-14,0,,0,0,0,0,0,0,0,0,0,0,900,2006-08-19,0,0,1,1,0,,,,,,,,,,,,,47670,5
71006025,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,1,0,0,1,0,0,1905-05-18,0,0,0,0,,2017-12-13,5T07,ANGOSTURA,0,0,0,,1907-06-11,2017-06-11,0,1950-02-21,1,0,0,0,0,1,0,0,0,0,800,2017-12-13,0,0,1,1,0,,,,,,,,,,,,,63312,5
71006048,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-18,0,0,0,0,0.0,1996-02-20,1000,MATCHLESS,0,0,0,,1907-06-11,1967-06-11,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,63160,5
71006049,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-18,0,0,0,0,0.0,1994-03-04,5000,ECLIPSE,0,0,0,,1907-03-12,1967-03-12,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-28,0,0,1,1,0,,,,,,,,,,,,,61283,5
71006050,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-18,0,0,0,0,0.0,1996-02-20,5000,ACME,0,0,0,,1907-05-07,1967-05-07,0,,0,0,0,0,0,0,0,0,0,0,900,1992-11-03,0,0,1,1,0,,,,,,,,,,,,,62389,5
71006053,,,0,0,0,0,2.0,1991-11-01,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-18,0,0,0,0,0.0,1996-02-20,5U07,TOPAZ,0,0,0,,1906-04-24,1986-04-24,0,1985-05-14,1,0,0,0,0,0,0,0,0,0,710,1991-11-01,0,0,1,1,0,,,,,,,,,,,,,51677,5
71006063,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-19,0,0,0,0,0.0,1999-04-09,3000,STEPHENSON,0,0,0,,1906-04-10,1966-04-10,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-28,0,0,1,1,0,,,,,,,,,,,,,51251,5
71006088,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,1,0,0,1,0,0,1905-05-19,0,0,0,0,,2016-03-16,5S07,BROOKS,0,0,0,1906-01-09,1906-03-06,2016-03-06,0,,0,0,0,0,0,1,0,0,0,0,800,2016-03-16,0,0,1,1,0,,,,,,,,,,,,,50131,5
71006107,,,0,0,0,0,2.0,1977-10-14,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,0,0,0,0,0,0,0,0,1905-05-19,0,0,0,0,0.0,1994-03-04,1000,EGLENTINE,0,0,0,,1905-12-19,,0,1971-09-07,1,0,0,0,0,0,0,0,0,0,710,1977-10-14,0,0,1,0,0,,,,,,,,,,,,,48211,5
71006117,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-20,0,0,0,0,0.0,1999-04-09,1000,D.D.D.,0,0,0,,1906-10-16,1966-10-16,0,1948-05-25,1,1,0,0,0,1,0,0,0,0,900,1988-12-20,0,0,1,1,0,,,,,,,,,,,,,56747,5
71006132,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-20,0,0,0,0,0.0,2004-07-01,1000,METALINE,0,0,0,1906-02-13,1906-04-10,1986-04-10,0,1965-12-07,1,1,0,0,0,1,0,0,0,0,900,2007-01-13,0,0,1,1,0,,,,,,,,,,,,,51247,5
71006164,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-20,0,0,0,0,0.0,1999-04-09,5000,LISTERINE,0,0,0,,1906-08-21,1966-08-21,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,55690,5
71006265,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-22,0,0,0,0,0.0,2004-07-02,3T21,"SLOAN'S NERVE & BONE LINIMENT KEEP FROM FIRE OR FLAME KILLS ALL PAIN IN MAN OR BEAST PRICE, ONE DOLLAR DR. EARL S. SLOAN BOSTON, MASS., U.S.A. NONE GENUINE WITHOUT PORTRAIT AND SIGNATURE KEEP WELL CORKED IN A COOL PLACE THIS LINIMENT IS A GREAT WIND PUFF CURE LABEL ENTERED ACCORDING TO ACT OF CONGRESS 1889-1890. TRADEMARK REGISTERED 1890. ANY INFRINGEMENT ON LABEL OR WRAPPER WILL BE PROSECUTED TO FULL EXTENT OF THE LAW.",0,0,0,,1906-06-26,1986-06-26,0,,0,0,0,0,0,0,0,0,0,0,900,2007-03-31,0,0,1,1,0,,,,,,,,,,,,,54295,5
71006267,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-22,0,0,0,0,0.0,1989-06-01,1000,CACTINA,0,0,0,,1905-10-10,1985-10-10,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-19,0,0,1,1,0,,,,,,,,,,,,,46866,5
71006268,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-22,0,0,0,0,0.0,1989-06-01,5000,SENG,0,0,0,,1905-11-21,1965-11-21,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,47817,5
71006311,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-22,0,0,0,0,0.0,1999-04-09,5000,PEACOCK'S BROMIDES,0,0,0,,1906-04-17,1966-04-17,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,51534,5
71006312,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-22,0,0,0,0,0.0,1989-06-01,5000,CHIONIA,0,0,0,,1906-02-27,1966-02-27,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,50054,5
71006321,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-22,0,0,0,0,0.0,1999-04-09,5000,TONGALINE,0,0,0,,1906-04-17,1966-04-17,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-28,0,0,1,1,0,,,,,,,,,,,,,51500,5
71006339,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-22,0,0,0,0,,2004-06-24,5T11,MURINE,0,0,0,,1905-11-21,1985-11-21,0,1948-07-20,1,1,0,0,0,1,0,0,0,0,900,2006-08-26,0,0,1,1,0,,,,,,,,,,,,,47813,5
71006363,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-29,0,0,0,0,0.0,1999-04-09,1000,MORSE,0,0,0,,1906-10-23,1966-10-23,0,1947-12-09,1,1,0,0,0,1,0,0,0,0,900,1988-12-20,0,0,1,1,0,,,,,,,,,,,,,56932,5
71006372,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1905-05-23,0,0,0,0,0.0,2008-08-13,5S09,REX,0,0,0,,1907-01-01,1987-01-01,0,,0,0,0,0,0,0,0,0,0,0,900,2007-10-06,0,0,1,1,0,,,,,,,,,,,,,59098,5
71006394,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-23,0,0,0,0,0.0,1999-04-09,3000,GOODYEAR RUBBER CO. 1872,0,0,0,,1906-06-26,1966-06-26,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,54709,5
71006423,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-23,0,0,0,0,0.0,2001-10-18,1000,ACME,0,0,0,,1906-06-26,1986-06-26,0,1948-06-15,1,1,0,0,0,1,0,0,0,0,900,2007-03-31,0,0,1,1,0,,,,,,,,,,,,,54675,5
71006433,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-24,0,0,0,0,0.0,1989-06-01,3000,$4 RALSTON HEALTH SHOE,0,0,0,,1905-11-14,1965-11-14,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,47712,5
71006438,,,0,0,0,0,2.0,2020-03-16,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1905-05-24,0,0,0,0,,2007-11-14,1000,BIGELOW,0,0,0,,1905-10-31,2005-10-31,0,,0,0,0,0,0,1,0,0,0,0,710,2020-03-16,0,0,1,1,0,,,,,,,,,,,,,47212,5
71006495,,,0,0,0,0,1.0,1983-08-09,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-24,0,0,0,0,0.0,1985-09-07,5000,ECHO,0,0,0,,1905-09-26,,0,1947-12-16,1,0,0,0,0,1,0,0,0,0,711,1983-08-09,0,0,1,1,0,,,,,,,,,,,,,46540,5
71006540,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-24,0,0,0,0,0.0,2004-07-01,5S07,GOULD,0,0,0,,1906-03-20,1986-03-20,0,1947-12-23,1,1,0,0,0,1,0,0,0,0,900,2006-12-23,0,0,1,1,0,,,,,,,,,,,,,50443,5
71006555,,,0,0,0,0,1.0,1982-06-01,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-25,0,0,0,0,0.0,1982-06-01,1000,SAL HEPATICA,0,0,0,,1906-04-24,,0,,0,0,0,0,0,0,0,0,0,0,711,1982-06-01,0,0,1,1,0,,,,,,,,,,,,,51922,5
71006566,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-25,0,0,0,0,0.0,1989-06-01,3000,WARREN SILVER PLATE CO. NEW YORK QUADRUPLE PLATE,0,0,0,,1906-01-30,1966-01-30,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,49266,5
71006569,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-25,0,0,0,0,0.0,2004-07-06,3T07,WM. A. ROGERS A. 1. R.,0,0,0,,1910-04-19,1990-04-19,0,,0,0,0,0,0,0,0,0,0,0,900,2001-04-28,0,0,1,1,0,,,,,,,,,,,,,77597,5
71006605,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-05-25,0,0,0,0,,2016-10-18,3000,RED STAR,0,0,0,,1906-08-21,2016-08-21,0,1947-12-09,1,1,0,0,0,1,0,0,0,0,800,2016-10-18,0,0,1,1,0,,,,,,,,,,,,,55768,5
71006624,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-25,0,0,0,0,0.0,1989-06-01,5000,CALIFIG,0,0,0,,1906-02-13,1966-02-13,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,49561,5
71006636,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-25,0,0,0,0,0.0,1989-06-01,1000,KNABE,0,0,0,,1905-08-29,,0,,0,0,0,0,0,0,0,0,0,0,900,1986-01-21,0,0,1,1,0,,,,,,,,,,,,,45853,5
71006653,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-25,0,0,0,0,0.0,1989-06-01,5000,AUTOLINE,0,0,0,,1905-11-07,1985-11-07,0,1966-02-01,1,0,0,0,0,1,0,0,0,0,900,1986-03-20,0,0,1,1,0,,,,,,,,,,,,,47509,5
71006697,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-26,0,0,0,0,0.0,1999-04-09,1000,CARTER'S,0,0,0,,1906-06-19,1966-06-19,0,1966-04-05,1,1,0,0,0,1,0,0,0,0,900,1988-12-22,0,0,1,1,0,,,,,,,,,,,,,54034,5
71006702,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-26,0,0,0,0,0.0,1989-06-01,5W23,CARTER'S,0,0,0,,1906-01-16,1966-01-16,0,1949-03-01,1,1,0,0,0,1,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,48946,5
71006703,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-26,0,0,0,0,0.0,1989-06-01,5000,CARTER'S,0,0,0,,1906-03-20,1966-03-20,0,1949-03-01,1,1,0,0,0,1,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,50451,5
71006715,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-26,0,0,0,0,0.0,2001-10-18,1000,GOLD HEART,0,0,0,,1905-08-22,1985-08-22,0,1954-03-16,1,1,0,0,0,1,0,0,0,0,900,2006-05-27,0,0,1,1,0,,,,,,,,,,,,,45498,5
71006744,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,1,0,0,1,0,0,1905-05-26,0,0,0,0,0.0,1999-04-09,1000,LOWMOOR,0,0,0,,1906-04-10,1966-04-10,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-28,0,0,1,1,0,,,,,,,,,,,,,51242,5
71006755,,,0,0,0,0,2.0,2020-03-16,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1905-05-26,0,0,0,0,,2007-11-29,3U23,"OLD HICKORY ""ANDREW JACKSON"" CHAIR.",0,0,0,,1906-04-24,2006-04-24,0,,0,0,0,0,0,1,0,0,0,0,710,2020-03-16,0,0,1,1,0,,,,,,,,,,,,,51685,5
71006766,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,1,0,0,1,0,0,1905-05-27,0,0,0,0,,2016-04-28,5S07,MILKA,0,0,0,,1906-06-26,2016-06-26,0,1949-03-15,1,1,0,0,0,1,0,0,0,0,800,2016-04-28,0,0,1,1,0,,,,,,,,,,,,,54527,5
71006769,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-05-27,0,0,0,0,,2015-10-28,5000,AUTOCAR,0,0,0,,1905-10-17,2015-10-17,0,1965-04-06,1,1,0,0,0,1,0,0,0,0,800,2015-10-28,0,0,1,1,0,,,,,,,,,,,,,46992,5
71006786,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-27,0,0,0,0,,2004-06-24,5S09,SHAKER,0,0,0,,1905-12-05,1985-12-05,0,,0,0,0,0,0,0,0,0,0,0,900,2006-09-09,0,0,1,1,0,,,,,,,,,,,,,48072,5
71006792,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-27,0,0,0,0,0.0,1989-06-01,3000,SHIELD BRAND,0,0,0,,1905-12-26,1965-12-26,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,48336,5
71006820,,,0,0,0,0,2.0,2020-03-16,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1905-05-27,0,0,0,0,,2008-08-18,1000,TEXACO,0,0,0,1906-10-09,1906-12-04,2006-12-04,0,1957-08-06,1,1,0,0,0,1,0,0,0,0,710,2020-03-16,0,0,1,1,0,,,,,,,,,,,,,57902,5
71006848,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-29,0,0,0,0,0.0,1989-06-01,1000,DUNLAP,0,0,0,,1905-09-26,1985-09-26,0,,0,0,0,0,0,0,0,0,0,0,900,1987-05-07,0,0,1,1,0,,,,,,,,,,,,,46602,5
71006849,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-29,0,0,0,0,,2004-07-01,3S11,DUNLAP & CO. EXTRA QUALITY,0,0,0,,1906-04-03,1986-04-03,0,1949-05-10,1,1,0,0,0,1,0,0,0,0,900,2007-01-06,0,0,1,1,0,,,,,,,,,,,,,51125,5
71006900,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-29,0,0,0,0,0.0,1999-04-09,1000,BULLDOZER,0,0,0,,1906-05-08,1966-05-08,0,1948-06-01,1,1,0,0,0,1,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,52274,5
71006901,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-29,0,0,0,0,0.0,1999-04-09,5000,GLASS VALVE,0,0,0,,1907-01-29,1967-01-29,0,1948-07-20,1,1,0,0,0,1,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,60109,5
71006944,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-29,0,0,0,0,0.0,1994-03-04,3S07,DIAMOND,0,0,0,,1907-01-08,1967-01-08,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-28,0,0,1,1,0,,,,,,,,,,,,,59578,5
71006945,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,1,0,0,1,0,0,1905-05-29,0,0,0,0,0.0,2008-08-29,5S07,PS STUBS,0,0,0,,1908-04-28,1988-04-28,0,,0,0,0,0,0,0,0,0,0,0,900,2009-01-31,0,0,1,1,0,,,,,,,,,,,,,68731,5
71007029,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-29,0,0,0,0,0.0,1989-06-01,1000,PENNYSAVER,0,0,0,,1905-10-17,,0,1957-02-05,1,1,0,0,0,1,0,0,0,0,900,1986-06-06,0,0,1,1,0,,,,,,,,,,,,,47013,5
71007030,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-05-29,0,0,0,0,0.0,1989-06-01,3000,MOVEO ET PROFICIO KNOX NEW YORK.,0,0,0,,1906-03-27,1966-03-27,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,50790,5
71007033,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-05-29,0,0,0,0,0.0,2004-06-24,5S17,DIAMOND CRYSTAL SALT,0,0,0,,1905-09-19,1985-09-19,0,,0,0,0,0,0,0,0,0,0,0,900,2006-06-24,0,0,1,1,0,,,,,,,,,,,,,46383,5
71007061,,,0,0,0,0,2.0,2019-07-17,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1905-05-29,0,0,0,0,,2007-12-05,1000,PEACEMAKER,0,0,0,,1906-05-08,2006-05-08,0,1966-07-05,1,1,0,0,0,1,0,0,0,0,710,2019-07-17,0,0,1,1,0,,,,,,,,,,,,,52525,5
71007147,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-06-01,0,0,0,0,0.0,2004-07-02,1000,SUCHARD,0,0,0,,1906-06-26,1986-06-26,0,1949-03-15,1,1,0,0,0,1,0,0,0,0,900,2007-03-31,0,0,1,1,0,,,,,,,,,,,,,54480,5
71007157,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-06-01,0,0,0,0,0.0,1989-06-01,1000,DOULTON,0,0,0,,1906-03-13,1966-03-13,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,50410,5
71007158,,,0,0,0,0,2.0,2020-03-16,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,1,0,0,1,0,0,1905-06-01,0,0,0,0,,2007-11-09,3S17,ROYAL-DOULTON ENGLAND DDDD,0,0,0,,1906-03-13,2006-03-13,0,,0,0,0,0,0,1,0,0,0,0,710,2020-03-16,0,0,1,1,0,,,,,,,,,,,,,50411,5
71007181,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-06-01,0,0,0,0,,2004-07-01,3T07,THE BEST,0,0,0,,1906-05-08,1986-05-08,0,1949-07-12,1,1,0,0,0,1,0,0,0,0,900,2007-02-10,0,0,1,1,0,,,,,,,,,,,,,52350,5
71007182,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-06-01,0,0,0,0,,2004-06-24,3T07,BUTTER CREAMS,0,0,0,,1905-10-31,1985-10-31,0,1949-07-12,1,1,0,0,0,1,0,0,0,0,900,2006-08-05,0,0,1,1,0,,,,,,,,,,,,,47305,5
71007204,,,0,0,0,0,2.0,2020-03-16,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1905-06-02,0,0,0,0,,2008-08-12,5T07,MONARCH,0,0,0,,1907-04-30,2007-04-30,0,1948-06-01,1,0,0,0,0,1,0,0,0,0,710,2020-03-16,0,0,1,1,0,,,,,,,,,,,,,62266,5
71007262,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-06-02,0,0,0,0,0.0,1989-06-01,3000,OLD HONESTY SOAP,0,0,0,,1905-11-28,1965-11-28,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,47878,5
71007305,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-06-03,0,0,0,0,,2016-10-21,5S09,PRESTO,0,0,0,,1906-08-21,2016-08-21,0,1980-07-01,1,1,0,0,0,1,0,0,0,0,800,2016-10-21,0,0,1,1,0,,,,,,,,,,,,,55818,5
71007317,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-06-03,0,0,0,0,0.0,2004-07-01,5T09,CAMPHO-PHENIQUE,0,0,0,,1906-04-17,1986-04-17,0,,0,0,0,0,0,0,0,0,0,0,900,2007-01-20,0,0,1,1,0,,,,,,,,,,,,,51604,5
71007344,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-06-03,0,0,0,0,0.0,1989-06-01,5000,MACHINERY,0,0,0,,1905-09-05,1985-09-05,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-19,0,0,1,1,0,,,,,,,,,,,,,46064,5
71007349,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-06-03,0,0,0,0,0.0,2004-07-02,5S09,AYRSHIRE,0,0,0,,1906-06-26,1986-06-26,0,1949-03-01,1,1,0,0,0,1,0,0,0,0,900,2007-03-31,0,0,1,1,0,,,,,,,,,,,,,54495,5
